Year,Provence,Region,locality_no,locality,cultivar_no,breeder,cultivar_name,Rep,yield,temp,Yellow,White,Irrigated
2019,GP,east cold,9,Wonderfontein,40,Agri Seed,AS03MW,1,4.33867736,,0,1,0
2019,GP,east cold,9,Wonderfontein,40,Agri Seed,AS03MW,2,3.699287579,,0,1,0
2019,GP,east cold,9,Wonderfontein,40,Agri Seed,AS03MW,3,4.806502551,,0,1,0
2019,GP,east cold,8,Wonderfontein,40,Agri Seed,AS03MW,1,10.80586081,,0,1,0
2019,GP,east cold,8,Wonderfontein,40,Agri Seed,AS03MW,2,10.73604396,,0,1,0
2019,GP,east cold,8,Wonderfontein,40,Agri Seed,AS03MW,3,10.03949765,,0,1,0
2019,GP,east temp,1,Bapsfontein,42,Klein Karoo,AS03MW,1,4.47,,0,1,0
2019,GP,east temp,1,Bapsfontein,42,Klein Karoo,AS03MW,2,5.82,,0,1,0
2019,GP,east temp,1,Bapsfontein,42,Klein Karoo,AS03MW,3,7.3,,0,1,0
2019,MP,east temp,2,Delmas,42,Klein Karoo,AS03MW,1,11.83,,0,1,0
2019,MP,east temp,2,Delmas,42,Klein Karoo,AS03MW,2,12.48,,0,1,0
2019,MP,east temp,2,Delmas,42,Klein Karoo,AS03MW,3,12.78,,0,1,0
2019,MP,east temp,3,Delmas,42,Klein Karoo,AS03MW,1,8.799660172,,0,1,0
2019,MP,east temp,3,Delmas,42,Klein Karoo,AS03MW,2,7.725989569,,0,1,0
2019,MP,east temp,3,Delmas,42,Klein Karoo,AS03MW,3,4.538647278,,0,1,0
2019,MP,east temp,4,Hendrina,42,Klein Karoo,AS03MW,1,9.78,,0,1,0
2019,MP,east temp,4,Hendrina,42,Klein Karoo,AS03MW,2,8.16,,0,1,0
2019,MP,east temp,4,Hendrina,42,Klein Karoo,AS03MW,3,7.78,,0,1,0
2019,MP,east temp,5,Kinross,42,Klein Karoo,AS03MW,1,6.979247514,,0,1,0
2019,MP,east temp,5,Kinross,42,Klein Karoo,AS03MW,2,7.095229723,,0,1,0
2019,MP,east temp,5,Kinross,42,Klein Karoo,AS03MW,3,7.455916274,,0,1,0
2019,NW,east temp,6,Koster,42,Klein Karoo,AS03MW,1,6.169343799,,0,1,0
2019,NW,east temp,6,Koster,42,Klein Karoo,AS03MW,2,6.609138671,,0,1,0
2019,NW,east temp,6,Koster,42,Klein Karoo,AS03MW,3,7.437751962,,0,1,0
2019,GP,east temp,7,Petit,42,Klein Karoo,AS03MW,1,7.595150428,,0,1,0
2019,GP,east temp,7,Petit,42,Klein Karoo,AS03MW,2,7.274100829,,0,1,0
2019,GP,east temp,7,Petit,42,Klein Karoo,AS03MW,3,7.611761927,,0,1,0
2019,GP,short growers,1,Bapsfontein,13,Pannar,BG3792BR,1,12.83,,1,0,1
2019,GP,short growers,1,Bapsfontein,13,Pannar,BG3792BR,2,12.56,,1,0,1
2019,GP,short growers,1,Bapsfontein,13,Pannar,BG3792BR,3,11.72,,1,0,1
2019,FS,short growers,2,Bethelehem,13,Pannar,BG3792BR,1,2.100427499,,1,0,1
2019,FS,short growers,2,Bethelehem,13,Pannar,BG3792BR,2,6.070466287,,1,0,1
2019,FS,short growers,2,Bethelehem,13,Pannar,BG3792BR,3,5.193364694,,1,0,1
2019,NC,short growers,7,Douglas,13,Pannar,BG3792BR,1,12.68692857,,1,0,1
2019,NC,short growers,7,Douglas,13,Pannar,BG3792BR,2,15.4372807,,1,0,1
2019,NC,short growers,7,Douglas,13,Pannar,BG3792BR,3,12.6158396,,1,0,1
2019,NC,short growers,8,Orania,13,Pannar,BG3792BR,1,11.56396241,,1,0,1
2019,NC,short growers,8,Orania,13,Pannar,BG3792BR,2,0,,1,0,1
2019,NC,short growers,8,Orania,13,Pannar,BG3792BR,3,7.544561404,,1,0,1
2019,NW,short growers,3,Potchefstroom,13,Pannar,BG3792BR,1,9.241287284,,1,0,1
2019,NW,short growers,3,Potchefstroom,13,Pannar,BG3792BR,2,10.46871795,,1,0,1
2019,NW,short growers,3,Potchefstroom,13,Pannar,BG3792BR,3,8.087516484,,1,0,1
2019,NW,short growers,4,Potchefstroom,13,Pannar,BG3792BR,1,15.11314286,,1,0,1
2019,NW,short growers,4,Potchefstroom,13,Pannar,BG3792BR,2,14.49668571,,1,0,1
2019,NW,short growers,4,Potchefstroom,13,Pannar,BG3792BR,3,12.72685714,,1,0,1
2019,NW,short growers,5,Swartruggens,13,Pannar,BG3792BR,1,16.84073143,,1,0,1
2019,NW,short growers,5,Swartruggens,13,Pannar,BG3792BR,2,16.1856,,1,0,1
2019,NW,short growers,5,Swartruggens,13,Pannar,BG3792BR,3,16.14706286,,1,0,1
2019,NC,short growers,9,Vaalharts,13,Pannar,BG3792BR,1,4.613992457,,1,0,1
2019,NC,short growers,9,Vaalharts,13,Pannar,BG3792BR,2,4.396121486,,1,0,1
2019,NC,short growers,9,Vaalharts,13,Pannar,BG3792BR,3,7.606266971,,1,0,1
2019,NC,short growers,10,Vaalharts,13,Pannar,BG3792BR,1,5.095760879,,1,0,1
2019,NC,short growers,10,Vaalharts,13,Pannar,BG3792BR,2,6.417662125,,1,0,1
2019,NC,short growers,10,Vaalharts,13,Pannar,BG3792BR,3,6.769718388,,1,0,1
2019,NW,short growers,6,Ventersdorp,13,Pannar,BG3792BR,1,17.74,,1,0,1
2019,NW,short growers,6,Ventersdorp,13,Pannar,BG3792BR,2,19.4,,1,0,1
2019,NW,short growers,6,Ventersdorp,13,Pannar,BG3792BR,3,17.82,,1,0,1
2019,GP,short growers,1,Bapsfontein,2,Bayer,DKC60-76BR,1,10.6,,1,0,1
2019,GP,short growers,1,Bapsfontein,2,Bayer,DKC60-76BR,2,8.99,,1,0,1
2019,GP,short growers,1,Bapsfontein,2,Bayer,DKC60-76BR,3,9.11,,1,0,1
2019,FS,short growers,2,Bethelehem,2,Bayer,DKC60-76BR,1,5.128001981,,1,0,1
2019,FS,short growers,2,Bethelehem,2,Bayer,DKC60-76BR,2,2.974241149,,1,0,1
2019,FS,short growers,2,Bethelehem,2,Bayer,DKC60-76BR,3,2.005618552,,1,0,1
2019,NC,short growers,7,Douglas,2,Bayer,DKC60-76BR,1,12.73780201,,1,0,1
2019,NC,short growers,7,Douglas,2,Bayer,DKC60-76BR,2,15.31550501,,1,0,1
2019,NC,short growers,7,Douglas,2,Bayer,DKC60-76BR,3,12.75902256,,1,0,1
2019,NC,short growers,8,Orania,2,Bayer,DKC60-76BR,1,16.45190977,,1,0,1
2019,NC,short growers,8,Orania,2,Bayer,DKC60-76BR,2,14.01548872,,1,0,1
2019,NC,short growers,8,Orania,2,Bayer,DKC60-76BR,3,11.37630201,,1,0,1
2019,NW,short growers,3,Potchefstroom,2,Bayer,DKC60-76BR,1,9.749638932,,1,0,1
2019,NW,short growers,3,Potchefstroom,2,Bayer,DKC60-76BR,2,8.478948195,,1,0,1
2019,NW,short growers,3,Potchefstroom,2,Bayer,DKC60-76BR,3,10.74669388,,1,0,1
2019,NW,short growers,4,Potchefstroom,2,Bayer,DKC60-76BR,1,14.59328,,1,0,1
2019,NW,short growers,4,Potchefstroom,2,Bayer,DKC60-76BR,2,15.65570286,,1,0,1
2019,NW,short growers,4,Potchefstroom,2,Bayer,DKC60-76BR,3,12.34816,,1,0,1
2019,NW,short growers,5,Swartruggens,2,Bayer,DKC60-76BR,1,16.82354286,,1,0,1
2019,NW,short growers,5,Swartruggens,2,Bayer,DKC60-76BR,2,14.05691429,,1,0,1
2019,NW,short growers,5,Swartruggens,2,Bayer,DKC60-76BR,3,11.14788571,,1,0,1
2019,NC,short growers,9,Vaalharts,2,Bayer,DKC60-76BR,1,7.022498469,,1,0,1
2019,NC,short growers,9,Vaalharts,2,Bayer,DKC60-76BR,2,6.58811712,,1,0,1
2019,NC,short growers,9,Vaalharts,2,Bayer,DKC60-76BR,3,7.67404832,,1,0,1
2019,NC,short growers,10,Vaalharts,2,Bayer,DKC60-76BR,1,7.661573712,,1,0,1
2019,NC,short growers,10,Vaalharts,2,Bayer,DKC60-76BR,2,4.416270426,,1,0,1
2019,NC,short growers,10,Vaalharts,2,Bayer,DKC60-76BR,3,7.52999762,,1,0,1
2019,NW,short growers,6,Ventersdorp,2,Bayer,DKC60-76BR,1,18.22,,1,0,1
2019,NW,short growers,6,Ventersdorp,2,Bayer,DKC60-76BR,2,21.69,,1,0,1
2019,NW,short growers,6,Ventersdorp,2,Bayer,DKC60-76BR,3,19.99,,1,0,1
2019,KZN,KZN,1,Cedara,5,Seed Co,DKC64-54BR,1,4.9536,,1,0,0
2019,KZN,KZN,1,Cedara,5,Seed Co,DKC64-54BR,2,5.767314286,,1,0,0
2019,KZN,KZN,1,Cedara,5,Seed Co,DKC64-54BR,3,4.545828571,,1,0,0
2019,KZN,KZN,2,Howick,5,Seed Co,DKC64-54BR,1,4.63028083,,1,0,0
2019,KZN,KZN,2,Howick,5,Seed Co,DKC64-54BR,2,5.801302401,,1,0,0
2019,KZN,KZN,2,Howick,5,Seed Co,DKC64-54BR,3,6.599546485,,1,0,0
2019,KZN,KZN,3,Mooi River,5,Seed Co,DKC64-54BR,1,9.122726891,,1,0,0
2019,KZN,KZN,3,Mooi River,5,Seed Co,DKC64-54BR,2,7.709346669,,1,0,0
2019,KZN,KZN,3,Mooi River,5,Seed Co,DKC64-54BR,3,8.094814002,,1,0,0
2019,KZN,KZN,4,Normandien,5,Seed Co,DKC64-54BR,1,1.833712782,,1,0,0
2019,KZN,KZN,4,Normandien,5,Seed Co,DKC64-54BR,2,6.163771429,,1,0,0
2019,KZN,KZN,4,Normandien,5,Seed Co,DKC64-54BR,3,6.506147368,,1,0,0
2019,KZN,KZN,5,Winterton,5,Seed Co,DKC64-54BR,1,12.76465752,,1,0,0
2019,KZN,KZN,5,Winterton,5,Seed Co,DKC64-54BR,2,12.35289438,,1,0,0
2019,KZN,KZN,5,Winterton,5,Seed Co,DKC64-54BR,3,11.80387685,,1,0,0
2019,GP,short growers,1,Bapsfontein,15,Bayer,DKC64-54BR,1,11.01,,1,0,1
2019,GP,short growers,1,Bapsfontein,15,Bayer,DKC64-54BR,2,11.05,,1,0,1
2019,GP,short growers,1,Bapsfontein,15,Bayer,DKC64-54BR,3,10.33,,1,0,1
2019,FS,short growers,2,Bethelehem,15,Bayer,DKC64-54BR,1,3.258839647,,1,0,1
2019,FS,short growers,2,Bethelehem,15,Bayer,DKC64-54BR,2,5.060381282,,1,0,1
2019,FS,short growers,2,Bethelehem,15,Bayer,DKC64-54BR,3,2.432654948,,1,0,1
2019,NC,short growers,7,Douglas,15,Bayer,DKC64-54BR,1,11.99070175,,1,0,1
2019,NC,short growers,7,Douglas,15,Bayer,DKC64-54BR,2,10.37372932,,1,0,1
2019,NC,short growers,7,Douglas,15,Bayer,DKC64-54BR,3,12.86782707,,1,0,1
2019,NC,short growers,8,Orania,15,Bayer,DKC64-54BR,1,12.49702632,,1,0,1
2019,NC,short growers,8,Orania,15,Bayer,DKC64-54BR,2,0,,1,0,1
2019,NC,short growers,8,Orania,15,Bayer,DKC64-54BR,3,2.560150376,,1,0,1
2019,NW,short growers,3,Potchefstroom,15,Bayer,DKC64-54BR,1,0.539604396,,1,0,1
2019,NW,short growers,3,Potchefstroom,15,Bayer,DKC64-54BR,2,12.84260911,,1,0,1
2019,NW,short growers,3,Potchefstroom,15,Bayer,DKC64-54BR,3,9.530204082,,1,0,1
2019,NW,short growers,4,Potchefstroom,15,Bayer,DKC64-54BR,1,12.76745143,,1,0,1
2019,NW,short growers,4,Potchefstroom,15,Bayer,DKC64-54BR,2,14.32397714,,1,0,1
2019,NW,short growers,4,Potchefstroom,15,Bayer,DKC64-54BR,3,13.29942857,,1,0,1
2019,NW,short growers,5,Swartruggens,15,Bayer,DKC64-54BR,1,3.600091429,,1,0,1
2019,NW,short growers,5,Swartruggens,15,Bayer,DKC64-54BR,2,14.90907429,,1,0,1
2019,NW,short growers,5,Swartruggens,15,Bayer,DKC64-54BR,3,15.88736,,1,0,1
2019,NC,short growers,9,Vaalharts,15,Bayer,DKC64-54BR,1,5.017807611,,1,0,1
2019,NC,short growers,9,Vaalharts,15,Bayer,DKC64-54BR,2,7.952634,,1,0,1
2019,NC,short growers,9,Vaalharts,15,Bayer,DKC64-54BR,3,8.021359749,,1,0,1
2019,NC,short growers,10,Vaalharts,15,Bayer,DKC64-54BR,1,3.32148307,,1,0,1
2019,NC,short growers,10,Vaalharts,15,Bayer,DKC64-54BR,2,7.219109086,,1,0,1
2019,NC,short growers,10,Vaalharts,15,Bayer,DKC64-54BR,3,5.059403556,,1,0,1
2019,NW,short growers,6,Ventersdorp,15,Bayer,DKC64-54BR,1,19.28,,1,0,1
2019,NW,short growers,6,Ventersdorp,15,Bayer,DKC64-54BR,2,19.26,,1,0,1
2019,NW,short growers,6,Ventersdorp,15,Bayer,DKC64-54BR,3,20.48,,1,0,1
2019,GP,short growers,1,Bapsfontein,11,Bayer,DKC65-52BR,1,9.38,,1,0,1
2019,GP,short growers,1,Bapsfontein,11,Bayer,DKC65-52BR,2,8.66,,1,0,1
2019,GP,short growers,1,Bapsfontein,11,Bayer,DKC65-52BR,3,8.64,,1,0,1
2019,FS,short growers,2,Bethelehem,11,Bayer,DKC65-52BR,1,3.09680614,,1,0,1
2019,FS,short growers,2,Bethelehem,11,Bayer,DKC65-52BR,2,0.993315177,,1,0,1
2019,FS,short growers,2,Bethelehem,11,Bayer,DKC65-52BR,3,5.492448626,,1,0,1
2019,NC,short growers,7,Douglas,11,Bayer,DKC65-52BR,1,15.80215789,,1,0,1
2019,NC,short growers,7,Douglas,11,Bayer,DKC65-52BR,2,14.54760902,,1,0,1
2019,NC,short growers,7,Douglas,11,Bayer,DKC65-52BR,3,14.81878195,,1,0,1
2019,NC,short growers,8,Orania,11,Bayer,DKC65-52BR,1,16.92137343,,1,0,1
2019,NC,short growers,8,Orania,11,Bayer,DKC65-52BR,2,16.88678446,,1,0,1
2019,NC,short growers,8,Orania,11,Bayer,DKC65-52BR,3,12.07684211,,1,0,1
2019,NW,short growers,3,Potchefstroom,11,Bayer,DKC65-52BR,1,10.19685714,,1,0,1
2019,NW,short growers,3,Potchefstroom,11,Bayer,DKC65-52BR,2,9.011821036,,1,0,1
2019,NW,short growers,3,Potchefstroom,11,Bayer,DKC65-52BR,3,9.360847724,,1,0,1
2019,NW,short growers,4,Potchefstroom,11,Bayer,DKC65-52BR,1,12.24932571,,1,0,1
2019,NW,short growers,4,Potchefstroom,11,Bayer,DKC65-52BR,2,12.83355429,,1,0,1
2019,NW,short growers,4,Potchefstroom,11,Bayer,DKC65-52BR,3,9.094491429,,1,0,1
2019,NW,short growers,5,Swartruggens,11,Bayer,DKC65-52BR,1,13.39611429,,1,0,1
2019,NW,short growers,5,Swartruggens,11,Bayer,DKC65-52BR,2,10.94217143,,1,0,1
2019,NW,short growers,5,Swartruggens,11,Bayer,DKC65-52BR,3,12.97371429,,1,0,1
2019,NC,short growers,9,Vaalharts,11,Bayer,DKC65-52BR,1,6.852318514,,1,0,1
2019,NC,short growers,9,Vaalharts,11,Bayer,DKC65-52BR,2,7.008566914,,1,0,1
2019,NC,short growers,9,Vaalharts,11,Bayer,DKC65-52BR,3,6.914639589,,1,0,1
2019,NC,short growers,10,Vaalharts,11,Bayer,DKC65-52BR,1,6.469757656,,1,0,1
2019,NC,short growers,10,Vaalharts,11,Bayer,DKC65-52BR,2,5.735121251,,1,0,1
2019,NC,short growers,10,Vaalharts,11,Bayer,DKC65-52BR,3,6.2399307,,1,0,1
2019,NW,short growers,6,Ventersdorp,11,Bayer,DKC65-52BR,1,19.58,,1,0,1
2019,NW,short growers,6,Ventersdorp,11,Bayer,DKC65-52BR,2,19.66,,1,0,1
2019,NW,short growers,6,Ventersdorp,11,Bayer,DKC65-52BR,3,19.29,,1,0,1
2019,GP,short growers,1,Bapsfontein,7,Bayer,DKC65-60BR,1,10.19,,1,0,1
2019,GP,short growers,1,Bapsfontein,7,Bayer,DKC65-60BR,2,10.65,,1,0,1
2019,GP,short growers,1,Bapsfontein,7,Bayer,DKC65-60BR,3,8.2,,1,0,1
2019,FS,short growers,2,Bethelehem,7,Bayer,DKC65-60BR,1,2.637642981,,1,0,1
2019,FS,short growers,2,Bethelehem,7,Bayer,DKC65-60BR,2,3.069670711,,1,0,1
2019,FS,short growers,2,Bethelehem,7,Bayer,DKC65-60BR,3,1.568942808,,1,0,1
2019,NC,short growers,7,Douglas,7,Bayer,DKC65-60BR,1,15.0747381,,1,0,1
2019,NC,short growers,7,Douglas,7,Bayer,DKC65-60BR,2,15.15480702,,1,0,1
2019,NC,short growers,7,Douglas,7,Bayer,DKC65-60BR,3,5.300357143,,1,0,1
2019,NC,short growers,8,Orania,7,Bayer,DKC65-60BR,1,17.48159148,,1,0,1
2019,NC,short growers,8,Orania,7,Bayer,DKC65-60BR,2,14.01110526,,1,0,1
2019,NC,short growers,8,Orania,7,Bayer,DKC65-60BR,3,13.14504762,,1,0,1
2019,NW,short growers,3,Potchefstroom,7,Bayer,DKC65-60BR,1,10.41414966,,1,0,1
2019,NW,short growers,3,Potchefstroom,7,Bayer,DKC65-60BR,2,9.048464678,,1,0,1
2019,NW,short growers,3,Potchefstroom,7,Bayer,DKC65-60BR,3,9.185986395,,1,0,1
2019,NW,short growers,4,Potchefstroom,7,Bayer,DKC65-60BR,1,15.78336,,1,0,1
2019,NW,short growers,4,Potchefstroom,7,Bayer,DKC65-60BR,2,12.83136,,1,0,1
2019,NW,short growers,4,Potchefstroom,7,Bayer,DKC65-60BR,3,11.92608,,1,0,1
2019,NW,short growers,5,Swartruggens,7,Bayer,DKC65-60BR,1,16.728,,1,0,1
2019,NW,short growers,5,Swartruggens,7,Bayer,DKC65-60BR,2,10.58857143,,1,0,1
2019,NW,short growers,5,Swartruggens,7,Bayer,DKC65-60BR,3,12.80342857,,1,0,1
2019,NC,short growers,9,Vaalharts,7,Bayer,DKC65-60BR,1,6.270276274,,1,0,1
2019,NC,short growers,9,Vaalharts,7,Bayer,DKC65-60BR,2,4.462480114,,1,0,1
2019,NC,short growers,9,Vaalharts,7,Bayer,DKC65-60BR,3,5.713091589,,1,0,1
2019,NC,short growers,10,Vaalharts,7,Bayer,DKC65-60BR,1,6.904976725,,1,0,1
2019,NC,short growers,10,Vaalharts,7,Bayer,DKC65-60BR,2,4.872628164,,1,0,1
2019,NC,short growers,10,Vaalharts,7,Bayer,DKC65-60BR,3,7.672049917,,1,0,1
2019,NW,short growers,6,Ventersdorp,7,Bayer,DKC65-60BR,1,20.68,,1,0,1
2019,NW,short growers,6,Ventersdorp,7,Bayer,DKC65-60BR,2,21.03,,1,0,1
2019,NW,short growers,6,Ventersdorp,7,Bayer,DKC65-60BR,3,19.72,,1,0,1
2019,MP,east cold,7,Delmas,28,Bayer,DKC68-58BR,1,13.09444211,,1,0,0
2019,MP,east cold,7,Delmas,28,Bayer,DKC68-58BR,2,13.86189474,,1,0,0
2019,MP,east cold,7,Delmas,28,Bayer,DKC68-58BR,3,13.69231579,,1,0,0
2019,MP,east cold,10,Ermelo,28,Bayer,DKC68-58BR,1,6.007,,1,0,0
2019,MP,east cold,10,Ermelo,28,Bayer,DKC68-58BR,2,5.08,,1,0,0
2019,MP,east cold,10,Ermelo,28,Bayer,DKC68-58BR,3,8.52,,1,0,0
2019,FS,east cold,3,Fouriesburg,28,Bayer,DKC68-58BR,1,6.167912088,,1,0,0
2019,FS,east cold,3,Fouriesburg,28,Bayer,DKC68-58BR,2,8.002030351,,1,0,0
2019,FS,east cold,3,Fouriesburg,28,Bayer,DKC68-58BR,3,6.109576138,,1,0,0
2019,FS,east cold,4,Frankfort,28,Bayer,DKC68-58BR,1,6.058171429,,1,0,0
2019,FS,east cold,4,Frankfort,28,Bayer,DKC68-58BR,2,6.208950857,,1,0,0
2019,FS,east cold,4,Frankfort,28,Bayer,DKC68-58BR,3,8.850270476,,1,0,0
2019,MP,east cold,5,Middleburg,28,Bayer,DKC68-58BR,1,12.00921053,,1,0,0
2019,MP,east cold,5,Middleburg,28,Bayer,DKC68-58BR,2,12.04214887,,1,0,0
2019,MP,east cold,5,Middleburg,28,Bayer,DKC68-58BR,3,9.515789474,,1,0,0
2019,MP,east cold,1,Morgenzon,28,Bayer,DKC68-58BR,1,10.75,,1,0,0
2019,MP,east cold,1,Morgenzon,28,Bayer,DKC68-58BR,2,9.43,,1,0,0
2019,MP,east cold,1,Morgenzon,28,Bayer,DKC68-58BR,3,9.59,,1,0,0
2019,MP,east cold,6,Morgenzon,28,Bayer,DKC68-58BR,1,9.581915228,,1,0,0
2019,MP,east cold,6,Morgenzon,28,Bayer,DKC68-58BR,2,8.103390895,,1,0,0
2019,MP,east cold,6,Morgenzon,28,Bayer,DKC68-58BR,3,6.988,,1,0,0
2019,FS,east cold,2,Reitz,28,Bayer,DKC68-58BR,1,8.3281528,,1,0,0
2019,FS,east cold,2,Reitz,28,Bayer,DKC68-58BR,2,9.134065934,,1,0,0
2019,FS,east cold,2,Reitz,28,Bayer,DKC68-58BR,3,7.114599686,,1,0,0
2019,GP,east cold,9,Wonderfontein,28,Bayer,DKC68-58BR,1,5.493108712,,1,0,0
2019,GP,east cold,9,Wonderfontein,28,Bayer,DKC68-58BR,2,4.991529739,,1,0,0
2019,GP,east cold,9,Wonderfontein,28,Bayer,DKC68-58BR,3,4.486272495,,1,0,0
2019,GP,east cold,8,Wonderfontein,28,Bayer,DKC68-58BR,1,12.676,,1,0,0
2019,GP,east cold,8,Wonderfontein,28,Bayer,DKC68-58BR,2,11.47478807,,1,0,0
2019,GP,east cold,8,Wonderfontein,28,Bayer,DKC68-58BR,3,12.60536892,,1,0,0
2019,NW,west,1,Coligny,12,Seed Co,DKC68-58BR,1,2.892973,,1,0,0
2019,NW,west,9,Coligny,12,Seed Co,DKC68-58BR,1,1.4414084,,1,0,0
2019,NW,west,1,Coligny,12,Seed Co,DKC68-58BR,2,3.3889112,,1,0,0
2019,NW,west,9,Coligny,12,Seed Co,DKC68-58BR,2,1.7054753,,1,0,0
2019,NW,west,1,Coligny,12,Seed Co,DKC68-58BR,3,2.2960103,,1,0,0
2019,NW,west,9,Coligny,12,Seed Co,DKC68-58BR,3,1.261899,,1,0,0
2019,FS,west,8,Kroonstad,12,Seed Co,DKC68-58BR,1,5.3094955,,1,0,0
2019,FS,west,8,Kroonstad,12,Seed Co,DKC68-58BR,2,4.0407606,,1,0,0
2019,FS,west,8,Kroonstad,12,Seed Co,DKC68-58BR,3,3.4970171,,1,0,0
2019,NW,west,2,Lichtenburg,12,Seed Co,DKC68-58BR,1,5.663324444,,1,0,0
2019,NW,west,2,Lichtenburg,12,Seed Co,DKC68-58BR,2,7.26903873,,1,0,0
2019,NW,west,2,Lichtenburg,12,Seed Co,DKC68-58BR,3,6.845826667,,1,0,0
2019,NW,west,3,Ottosdal,12,Seed Co,DKC68-58BR,1,2.5266462,,1,0,0
2019,NW,west,4,Ottosdal,12,Seed Co,DKC68-58BR,1,4.7182164,,1,0,0
2019,NW,west,10,Ottosdal,12,Seed Co,DKC68-58BR,1,1.7119123,,1,0,0
2019,NW,west,3,Ottosdal,12,Seed Co,DKC68-58BR,2,2.7065871,,1,0,0
2019,NW,west,4,Ottosdal,12,Seed Co,DKC68-58BR,2,5.4819188,,1,0,0
2019,NW,west,10,Ottosdal,12,Seed Co,DKC68-58BR,2,1.6405703,,1,0,0
2019,NW,west,3,Ottosdal,12,Seed Co,DKC68-58BR,3,3.2902342,,1,0,0
2019,NW,west,4,Ottosdal,12,Seed Co,DKC68-58BR,3,4.6240613,,1,0,0
2019,NW,west,10,Ottosdal,12,Seed Co,DKC68-58BR,3,1.2816162,,1,0,0
2019,NW,west,5,Potchefstroom,12,Seed Co,DKC68-58BR,1,6.605069,,1,0,0
2019,NW,west,6,Potchefstroom,12,Seed Co,DKC68-58BR,1,4.7945453,,1,0,0
2019,NW,west,5,Potchefstroom,12,Seed Co,DKC68-58BR,2,5.7980109,,1,0,0
2019,NW,west,6,Potchefstroom,12,Seed Co,DKC68-58BR,2,4.5982962,,1,0,0
2019,NW,west,5,Potchefstroom,12,Seed Co,DKC68-58BR,3,5.4292689,,1,0,0
2019,NW,west,6,Potchefstroom,12,Seed Co,DKC68-58BR,3,6.1660272,,1,0,0
2019,NW,west,7,Ventersdorp,12,Seed Co,DKC68-58BR,1,7.1315123,,1,0,0
2019,NW,west,7,Ventersdorp,12,Seed Co,DKC68-58BR,2,6.0615636,,1,0,0
2019,NW,west,7,Ventersdorp,12,Seed Co,DKC68-58BR,3,6.5231209,,1,0,0
2019,GP,east temp,1,Bapsfontein,26,Bayer,DKC68-58BR,1,8.31,,1,0,0
2019,GP,east temp,1,Bapsfontein,26,Bayer,DKC68-58BR,2,6.65,,1,0,0
2019,GP,east temp,1,Bapsfontein,26,Bayer,DKC68-58BR,3,8.45,,1,0,0
2019,MP,east temp,2,Delmas,26,Bayer,DKC68-58BR,1,15.76,,1,0,0
2019,MP,east temp,2,Delmas,26,Bayer,DKC68-58BR,2,11.53,,1,0,0
2019,MP,east temp,2,Delmas,26,Bayer,DKC68-58BR,3,12.2,,1,0,0
2019,MP,east temp,3,Delmas,26,Bayer,DKC68-58BR,1,10.99585092,,1,0,0
2019,MP,east temp,3,Delmas,26,Bayer,DKC68-58BR,2,3.935432423,,1,0,0
