Year,Provence,Region,locality_no,locality,cultivar_no,breeder,cultivar_name,Rep,yield,temp,Yellow,White,Irrigated
2012,FS,west,,Viljoenskroon,1,Pannar,PAN6Q-308B,3,4.94,,1,0,0
2012,FS,west,,Wesselsbron,1,Pannar,PAN6Q-308B,1,6.36715289,,1,0,0
2012,FS,west,,Wesselsbron,1,Pannar,PAN6Q-308B,2,5.609681253,,1,0,0
2012,FS,west,,Wesselsbron,1,Pannar,PAN6Q-308B,3,5.642614803,,1,0,0
2012,NW,west,,Wolmaranstad,1,Pannar,PAN6Q-308B,1,4.835677288,,1,0,0
2012,NW,west,,Wolmaranstad,1,Pannar,PAN6Q-308B,2,5.023470581,,1,0,0
2012,NW,west,,Wolmaranstad,1,Pannar,PAN6Q-308B,3,5.586850459,,1,0,0
2012,FS,west,,Bothaville,2,Monsanto,DKC73-74BR,1,7.477314286,,1,0,0
2012,FS,west,,Bothaville,2,Monsanto,DKC73-74BR,2,6.761142857,,1,0,0
2012,FS,west,,Bothaville,2,Monsanto,DKC73-74BR,3,4.800190476,,1,0,0
2012,FS,west,,Bothaville,2,Monsanto,DKC73-74BR,1,8.724667088,,1,0,0
2012,FS,west,,Bothaville,2,Monsanto,DKC73-74BR,2,6.752404451,,1,0,0
2012,FS,west,,Bothaville,2,Monsanto,DKC73-74BR,3,8.143368626,,1,0,0
2012,NW,west,,Coligny,2,Monsanto,DKC73-74BR,1,5.388851786,,1,0,0
2012,NW,west,,Coligny,2,Monsanto,DKC73-74BR,2,5.995774118,,1,0,0
2012,NW,west,,Coligny,2,Monsanto,DKC73-74BR,3,6.308899652,,1,0,0
2012,NW,west,,Delareyville,2,Monsanto,DKC73-74BR,1,4.181601504,,1,0,0
2012,NW,west,,Delareyville,2,Monsanto,DKC73-74BR,2,4.066108647,,1,0,0
2012,NW,west,,Delareyville,2,Monsanto,DKC73-74BR,3,4.927638346,,1,0,0
2012,NW,west,,Glaudina,2,Monsanto,DKC73-74BR,1,3.956409938,,1,0,0
2012,NW,west,,Glaudina,2,Monsanto,DKC73-74BR,2,3.599200828,,1,0,0
2012,NW,west,,Glaudina,2,Monsanto,DKC73-74BR,3,3.362534161,,1,0,0
2012,WC,west,,Hoogekraal,2,Monsanto,DKC73-74BR,1,7.765714958,,1,0,0
2012,WC,west,,Hoogekraal,2,Monsanto,DKC73-74BR,2,7.03152381,,1,0,0
2012,WC,west,,Hoogekraal,2,Monsanto,DKC73-74BR,3,7.103044955,,1,0,0
2012,NW,west,,Kapsteel,2,Monsanto,DKC73-74BR,1,6.594025397,,1,0,0
2012,NW,west,,Kapsteel,2,Monsanto,DKC73-74BR,2,5.698895238,,1,0,0
2012,NW,west,,Kapsteel,2,Monsanto,DKC73-74BR,3,4.908025397,,1,0,0
2012,NW,west,,Kapsteel,2,Monsanto,DKC73-74BR,1,5.519952969,,1,0,0
2012,NW,west,,Kapsteel,2,Monsanto,DKC73-74BR,2,5.649633549,,1,0,0
2012,NW,west,,Kapsteel,2,Monsanto,DKC73-74BR,3,4.513862434,,1,0,0
2012,FS,west,,Kroonstad,2,Monsanto,DKC73-74BR,1,2.548365079,,1,0,0
2012,FS,west,,Kroonstad,2,Monsanto,DKC73-74BR,2,3.698179894,,1,0,0
2012,FS,west,,Kroonstad,2,Monsanto,DKC73-74BR,3,6.025968254,,1,0,0
2012,NW,west,,Leeudoringstad,2,Monsanto,DKC73-74BR,1,5.741345548,,1,0,0
2012,NW,west,,Leeudoringstad,2,Monsanto,DKC73-74BR,2,5.72217578,,1,0,0
2012,NW,west,,Leeudoringstad,2,Monsanto,DKC73-74BR,3,7.342021185,,1,0,0
2012,NW,west,,Lichtenburg,2,Monsanto,DKC73-74BR,1,3.981714286,,1,0,0
2012,NW,west,,Lichtenburg,2,Monsanto,DKC73-74BR,2,3.287619048,,1,0,0
2012,NW,west,,Lichtenburg,2,Monsanto,DKC73-74BR,3,3.166984127,,1,0,0
2012,FS,west,,Nampo,2,Monsanto,DKC73-74BR,1,1.72590333,,1,0,0
2012,FS,west,,Nampo,2,Monsanto,DKC73-74BR,2,2.509473684,,1,0,0
2012,FS,west,,Nampo,2,Monsanto,DKC73-74BR,3,3.43132116,,1,0,0
2012,NW,west,,Ottosdal,2,Monsanto,DKC73-74BR,1,3.743545611,,1,0,0
2012,NW,west,,Ottosdal,2,Monsanto,DKC73-74BR,2,4.039645264,,1,0,0
2012,NW,west,,Ottosdal,2,Monsanto,DKC73-74BR,3,3.986770326,,1,0,0
2012,NW,west,,Potchefstroom,2,Monsanto,DKC73-74BR,1,5.964514991,,1,0,0
2012,NW,west,,Potchefstroom,2,Monsanto,DKC73-74BR,2,5.627372134,,1,0,0
2012,NW,west,,Potchefstroom,2,Monsanto,DKC73-74BR,3,5.619047619,,1,0,0
2012,NC,west,,Rushof,2,Monsanto,DKC73-74BR,1,3.238435262,,1,0,0
2012,NC,west,,Rushof,2,Monsanto,DKC73-74BR,2,4.648903581,,1,0,0
2012,NC,west,,Rushof,2,Monsanto,DKC73-74BR,3,3.80262259,,1,0,0
2012,NW,west,,Tweebuffels,2,Monsanto,DKC73-74BR,1,4.746,,1,0,0
2012,NW,west,,Tweebuffels,2,Monsanto,DKC73-74BR,2,4.942024691,,1,0,0
2012,NW,west,,Tweebuffels,2,Monsanto,DKC73-74BR,3,6.06255144,,1,0,0
2012,FS,west,,Viljoenskroon,2,Monsanto,DKC73-74BR,1,4.928131424,,1,0,0
2012,FS,west,,Viljoenskroon,2,Monsanto,DKC73-74BR,2,5.31748185,,1,0,0
2012,FS,west,,Viljoenskroon,2,Monsanto,DKC73-74BR,3,4.917550093,,1,0,0
2012,FS,west,,Viljoenskroon,2,Monsanto,DKC73-74BR,1,4.982044444,,1,0,0
2012,FS,west,,Viljoenskroon,2,Monsanto,DKC73-74BR,2,4.463657143,,1,0,0
2012,FS,west,,Viljoenskroon,2,Monsanto,DKC73-74BR,3,4.377219048,,1,0,0
2012,FS,west,,Wesselsbron,2,Monsanto,DKC73-74BR,1,5.751405418,,1,0,0
2012,FS,west,,Wesselsbron,2,Monsanto,DKC73-74BR,2,4.73709655,,1,0,0
2012,FS,west,,Wesselsbron,2,Monsanto,DKC73-74BR,3,6.327094235,,1,0,0
2012,NW,west,,Wolmaranstad,2,Monsanto,DKC73-74BR,1,4.589020322,,1,0,0
2012,NW,west,,Wolmaranstad,2,Monsanto,DKC73-74BR,2,5.361907955,,1,0,0
2012,NW,west,,Wolmaranstad,2,Monsanto,DKC73-74BR,3,4.589020322,,1,0,0
2012,FS,west,,Bothaville,3,Link Seed,LS8526,1,4.139301587,,1,0,0
2012,FS,west,,Bothaville,3,Link Seed,LS8526,2,3.488095238,,1,0,0
2012,FS,west,,Bothaville,3,Link Seed,LS8526,3,5.85,,1,0,0
2012,FS,west,,Bothaville,3,Link Seed,LS8526,1,6.830032685,,1,0,0
2012,FS,west,,Bothaville,3,Link Seed,LS8526,2,6.34102169,,1,0,0
2012,FS,west,,Bothaville,3,Link Seed,LS8526,3,8.082115782,,1,0,0
2012,NW,west,,Coligny,3,Link Seed,LS8526,1,6.071320303,,1,0,0
2012,NW,west,,Coligny,3,Link Seed,LS8526,2,4.567562824,,1,0,0
2012,NW,west,,Coligny,3,Link Seed,LS8526,3,6.746804946,,1,0,0
2012,NW,west,,Delareyville,3,Link Seed,LS8526,1,3.489195489,,1,0,0
2012,NW,west,,Delareyville,3,Link Seed,LS8526,2,3.412340602,,1,0,0
2012,NW,west,,Delareyville,3,Link Seed,LS8526,3,4.109714286,,1,0,0
2012,NW,west,,Glaudina,3,Link Seed,LS8526,1,2.893047619,,1,0,0
2012,NW,west,,Glaudina,3,Link Seed,LS8526,2,3.564906832,,1,0,0
2012,NW,west,,Glaudina,3,Link Seed,LS8526,3,3.235507246,,1,0,0
2012,WC,west,,Hoogekraal,3,Link Seed,LS8526,1,8.065143026,,1,0,0
2012,WC,west,,Hoogekraal,3,Link Seed,LS8526,2,7.108839506,,1,0,0
2012,WC,west,,Hoogekraal,3,Link Seed,LS8526,3,6.645396825,,1,0,0
2012,NW,west,,Kapsteel,3,Link Seed,LS8526,1,4.244711111,,1,0,0
2012,NW,west,,Kapsteel,3,Link Seed,LS8526,2,6.409466667,,1,0,0
2012,NW,west,,Kapsteel,3,Link Seed,LS8526,3,4.701225397,,1,0,0
2012,NW,west,,Kapsteel,3,Link Seed,LS8526,1,5.470727023,,1,0,0
2012,NW,west,,Kapsteel,3,Link Seed,LS8526,2,4.647932589,,1,0,0
2012,NW,west,,Kapsteel,3,Link Seed,LS8526,3,2.918941799,,1,0,0
2012,FS,west,,Kroonstad,3,Link Seed,LS8526,1,3.727920635,,1,0,0
2012,FS,west,,Kroonstad,3,Link Seed,LS8526,2,3.553100529,,1,0,0
2012,FS,west,,Kroonstad,3,Link Seed,LS8526,3,5.986407407,,1,0,0
2012,NW,west,,Leeudoringstad,3,Link Seed,LS8526,1,6.241190953,,1,0,0
2012,NW,west,,Leeudoringstad,3,Link Seed,LS8526,2,5.699811051,,1,0,0
2012,NW,west,,Leeudoringstad,3,Link Seed,LS8526,3,5.934749499,,1,0,0
2012,NW,west,,Lichtenburg,3,Link Seed,LS8526,1,3.47352381,,1,0,0
2012,NW,west,,Lichtenburg,3,Link Seed,LS8526,2,4.770793651,,1,0,0
2012,NW,west,,Lichtenburg,3,Link Seed,LS8526,3,3.395724868,,1,0,0
2012,FS,west,,Nampo,3,Link Seed,LS8526,1,1.960993913,,1,0,0
2012,FS,west,,Nampo,3,Link Seed,LS8526,2,2.871269603,,1,0,0
2012,FS,west,,Nampo,3,Link Seed,LS8526,3,2.325104189,,1,0,0
2012,NW,west,,Ottosdal,3,Link Seed,LS8526,1,2.906417683,,1,0,0
2012,NW,west,,Ottosdal,3,Link Seed,LS8526,2,3.135597572,,1,0,0
2012,NW,west,,Ottosdal,3,Link Seed,LS8526,3,2.60431692,,1,0,0
2012,NW,west,,Potchefstroom,3,Link Seed,LS8526,1,4.841679012,,1,0,0
2012,NW,west,,Potchefstroom,3,Link Seed,LS8526,2,6.012378601,,1,0,0
2012,NW,west,,Potchefstroom,3,Link Seed,LS8526,3,6.175440329,,1,0,0
2012,NC,west,,Rushof,3,Link Seed,LS8526,1,3.95041952,,1,0,0
2012,NC,west,,Rushof,3,Link Seed,LS8526,2,4.007341991,,1,0,0
2012,NC,west,,Rushof,3,Link Seed,LS8526,3,4.087033451,,1,0,0
2012,NW,west,,Tweebuffels,3,Link Seed,LS8526,1,3.857,,1,0,0
2012,NW,west,,Tweebuffels,3,Link Seed,LS8526,2,4.328380952,,1,0,0
2012,NW,west,,Tweebuffels,3,Link Seed,LS8526,3,4.89974368,,1,0,0
2012,FS,west,,Viljoenskroon,3,Link Seed,LS8526,1,5.486927975,,1,0,0
2012,FS,west,,Viljoenskroon,3,Link Seed,LS8526,2,4.716586306,,1,0,0
2012,FS,west,,Viljoenskroon,3,Link Seed,LS8526,3,4.88343801,,1,0,0
2012,FS,west,,Viljoenskroon,3,Link Seed,LS8526,1,3.631,,1,0,0
2012,FS,west,,Viljoenskroon,3,Link Seed,LS8526,2,3.346,,1,0,0
2012,FS,west,,Viljoenskroon,3,Link Seed,LS8526,3,3.222977778,,1,0,0
2012,FS,west,,Wesselsbron,3,Link Seed,LS8526,1,8.937723238,,1,0,0
2012,FS,west,,Wesselsbron,3,Link Seed,LS8526,2,7.340909161,,1,0,0
2012,FS,west,,Wesselsbron,3,Link Seed,LS8526,3,7.8066466,,1,0,0
2012,NW,west,,Wolmaranstad,3,Link Seed,LS8526,1,4.888639781,,1,0,0
2012,NW,west,,Wolmaranstad,3,Link Seed,LS8526,2,5.170676692,,1,0,0
2012,NW,west,,Wolmaranstad,3,Link Seed,LS8526,3,4.371572112,,1,0,0
2012,FS,west,,Bothaville,4,Pioneer,Phb33H52B,1,3.799365079,,1,0,0
2012,FS,west,,Bothaville,4,Pioneer,Phb33H52B,2,4.481015873,,1,0,0
2012,FS,west,,Bothaville,4,Pioneer,Phb33H52B,3,6.736736508,,1,0,0
2012,FS,west,,Bothaville,4,Pioneer,Phb33H52B,1,8.00167673,,1,0,0
2012,FS,west,,Bothaville,4,Pioneer,Phb33H52B,2,6.424187776,,1,0,0
2012,FS,west,,Bothaville,4,Pioneer,Phb33H52B,3,6.233801178,,1,0,0
2012,NW,west,,Coligny,4,Pioneer,Phb33H52B,1,4.776750812,,1,0,0
2012,NW,west,,Coligny,4,Pioneer,Phb33H52B,2,6.261416605,,1,0,0
2012,NW,west,,Coligny,4,Pioneer,Phb33H52B,3,4.849370334,,1,0,0
2012,NW,west,,Delareyville,4,Pioneer,Phb33H52B,1,4.052766917,,1,0,0
2012,NW,west,,Delareyville,4,Pioneer,Phb33H52B,2,4.386447368,,1,0,0
2012,NW,west,,Delareyville,4,Pioneer,Phb33H52B,3,4.984397744,,1,0,0
2012,NW,west,,Glaudina,4,Pioneer,Phb33H52B,1,3.183457557,,1,0,0
2012,NW,west,,Glaudina,4,Pioneer,Phb33H52B,2,2.883080745,,1,0,0
2012,NW,west,,Glaudina,4,Pioneer,Phb33H52B,3,3.058095238,,1,0,0
2012,WC,west,,Hoogekraal,4,Pioneer,Phb33H52B,1,7.313597717,,1,0,0
2012,WC,west,,Hoogekraal,4,Pioneer,Phb33H52B,2,6.905399647,,1,0,0
2012,WC,west,,Hoogekraal,4,Pioneer,Phb33H52B,3,5.752102186,,1,0,0
2012,NW,west,,Kapsteel,4,Pioneer,Phb33H52B,1,3.893485714,,1,0,0
2012,NW,west,,Kapsteel,4,Pioneer,Phb33H52B,2,5.979428571,,1,0,0
2012,NW,west,,Kapsteel,4,Pioneer,Phb33H52B,3,3.383714286,,1,0,0
2012,NW,west,,Kapsteel,4,Pioneer,Phb33H52B,1,4.304981383,,1,0,0
2012,NW,west,,Kapsteel,4,Pioneer,Phb33H52B,2,4.374524789,,1,0,0
2012,NW,west,,Kapsteel,4,Pioneer,Phb33H52B,3,4.055716245,,1,0,0
2012,FS,west,,Kroonstad,4,Pioneer,Phb33H52B,1,5.575666667,,1,0,0
2012,FS,west,,Kroonstad,4,Pioneer,Phb33H52B,2,5.059666667,,1,0,0
2012,FS,west,,Kroonstad,4,Pioneer,Phb33H52B,3,5.088333333,,1,0,0
2012,NW,west,,Leeudoringstad,4,Pioneer,Phb33H52B,1,5.369596336,,1,0,0
2012,NW,west,,Leeudoringstad,4,Pioneer,Phb33H52B,2,7.245347839,,1,0,0
2012,NW,west,,Leeudoringstad,4,Pioneer,Phb33H52B,3,6.43114801,,1,0,0
2012,NW,west,,Lichtenburg,4,Pioneer,Phb33H52B,1,2.58962963,,1,0,0
2012,NW,west,,Lichtenburg,4,Pioneer,Phb33H52B,2,3.145142857,,1,0,0
2012,NW,west,,Lichtenburg,4,Pioneer,Phb33H52B,3,3.229460317,,1,0,0
2012,FS,west,,Nampo,4,Pioneer,Phb33H52B,1,2.063387039,,1,0,0
2012,FS,west,,Nampo,4,Pioneer,Phb33H52B,2,2.250025063,,1,0,0
2012,FS,west,,Nampo,4,Pioneer,Phb33H52B,3,2.467769424,,1,0,0
2012,NW,west,,Ottosdal,4,Pioneer,Phb33H52B,1,3.038015361,,1,0,0
2012,NW,west,,Ottosdal,4,Pioneer,Phb33H52B,2,2.327466648,,1,0,0
2012,NW,west,,Ottosdal,4,Pioneer,Phb33H52B,3,3.838082021,,1,0,0
2012,NW,west,,Potchefstroom,4,Pioneer,Phb33H52B,1,5.178694885,,1,0,0
2012,NW,west,,Potchefstroom,4,Pioneer,Phb33H52B,2,6.995414462,,1,0,0
2012,NW,west,,Potchefstroom,4,Pioneer,Phb33H52B,3,7.367111111,,1,0,0
2012,NC,west,,Rushof,4,Pioneer,Phb33H52B,1,4.336081858,,1,0,0
2012,NC,west,,Rushof,4,Pioneer,Phb33H52B,2,4.268681621,,1,0,0
2012,NC,west,,Rushof,4,Pioneer,Phb33H52B,3,4.493349075,,1,0,0
2012,NW,west,,Tweebuffels,4,Pioneer,Phb33H52B,1,4.868910053,,1,0,0
2012,NW,west,,Tweebuffels,4,Pioneer,Phb33H52B,2,5.7855097,,1,0,0
2012,NW,west,,Tweebuffels,4,Pioneer,Phb33H52B,3,4.002765432,,1,0,0
2012,FS,west,,Viljoenskroon,4,Pioneer,Phb33H52B,1,6.711540094,,1,0,0
2012,FS,west,,Viljoenskroon,4,Pioneer,Phb33H52B,2,4.762927453,,1,0,0
2012,FS,west,,Viljoenskroon,4,Pioneer,Phb33H52B,3,6.05504141,,1,0,0
2012,FS,west,,Viljoenskroon,4,Pioneer,Phb33H52B,1,5.01207619,,1,0,0
2012,FS,west,,Viljoenskroon,4,Pioneer,Phb33H52B,2,5.7512,,1,0,0
2012,FS,west,,Viljoenskroon,4,Pioneer,Phb33H52B,3,5.270996825,,1,0,0
2012,FS,west,,Wesselsbron,4,Pioneer,Phb33H52B,1,5.853354943,,1,0,0
2012,FS,west,,Wesselsbron,4,Pioneer,Phb33H52B,2,8.031859227,,1,0,0
2012,FS,west,,Wesselsbron,4,Pioneer,Phb33H52B,3,6.348469553,,1,0,0
2012,NW,west,,Wolmaranstad,4,Pioneer,Phb33H52B,1,4.760701754,,1,0,0
2012,NW,west,,Wolmaranstad,4,Pioneer,Phb33H52B,2,4.332238596,,1,0,0
2012,NW,west,,Wolmaranstad,4,Pioneer,Phb33H52B,3,3.665740351,,1,0,0
2012,FS,west,,Bothaville,5,Klein Karoo,KKS4522B,1,3.811428571,,1,0,0
2012,FS,west,,Bothaville,5,Klein Karoo,KKS4522B,2,4.739555556,,1,0,0
2012,FS,west,,Bothaville,5,Klein Karoo,KKS4522B,3,5.802647619,,1,0,0
2012,FS,west,,Bothaville,5,Klein Karoo,KKS4522B,1,6.315842306,,1,0,0
2012,FS,west,,Bothaville,5,Klein Karoo,KKS4522B,2,6.142541755,,1,0,0
2012,FS,west,,Bothaville,5,Klein Karoo,KKS4522B,3,6.012566342,,1,0,0
2012,NW,west,,Coligny,5,Klein Karoo,KKS4522B,1,4.965351872,,1,0,0
2012,NW,west,,Coligny,5,Klein Karoo,KKS4522B,2,4.424958687,,1,0,0
2012,NW,west,,Coligny,5,Klein Karoo,KKS4522B,3,3.492976238,,1,0,0
2012,NW,west,,Delareyville,5,Klein Karoo,KKS4522B,1,3.712171053,,1,0,0
2012,NW,west,,Delareyville,5,Klein Karoo,KKS4522B,2,4.217957895,,1,0,0
2012,NW,west,,Delareyville,5,Klein Karoo,KKS4522B,3,4.367114286,,1,0,0
2012,NW,west,,Glaudina,5,Klein Karoo,KKS4522B,1,3.646807453,,1,0,0
2012,NW,west,,Glaudina,5,Klein Karoo,KKS4522B,2,3.547453416,,1,0,0
2012,NW,west,,Glaudina,5,Klein Karoo,KKS4522B,3,2.944563147,,1,0,0
2012,WC,west,,Hoogekraal,5,Klein Karoo,KKS4522B,1,5.517619639,,1,0,0
2012,WC,west,,Hoogekraal,5,Klein Karoo,KKS4522B,2,5.660673569,,1,0,0
2012,WC,west,,Hoogekraal,5,Klein Karoo,KKS4522B,3,6.51953799,,1,0,0
2012,NW,west,,Kapsteel,5,Klein Karoo,KKS4522B,1,4.804469841,,1,0,0
2012,NW,west,,Kapsteel,5,Klein Karoo,KKS4522B,2,6.478507937,,1,0,0
2012,NW,west,,Kapsteel,5,Klein Karoo,KKS4522B,3,5.108571429,,1,0,0
2012,NW,west,,Kapsteel,5,Klein Karoo,KKS4522B,1,6.184973545,,1,0,0
2012,NW,west,,Kapsteel,5,Klein Karoo,KKS4522B,2,4.413654713,,1,0,0
2012,NW,west,,Kapsteel,5,Klein Karoo,KKS4522B,3,3.868155987,,1,0,0
2012,FS,west,,Kroonstad,5,Klein Karoo,KKS4522B,1,4.126222222,,1,0,0
2012,FS,west,,Kroonstad,5,Klein Karoo,KKS4522B,2,4.032444444,,1,0,0
2012,FS,west,,Kroonstad,5,Klein Karoo,KKS4522B,3,4.724613757,,1,0,0
2012,NW,west,,Leeudoringstad,5,Klein Karoo,KKS4522B,1,6.890077297,,1,0,0
2012,NW,west,,Leeudoringstad,5,Klein Karoo,KKS4522B,2,7.013466934,,1,0,0
2012,NW,west,,Leeudoringstad,5,Klein Karoo,KKS4522B,3,7.610672774,,1,0,0
2012,NW,west,,Lichtenburg,5,Klein Karoo,KKS4522B,1,2.935873016,,1,0,0
2012,NW,west,,Lichtenburg,5,Klein Karoo,KKS4522B,2,2.492613757,,1,0,0
2012,NW,west,,Lichtenburg,5,Klein Karoo,KKS4522B,3,2.280550265,,1,0,0
2012,FS,west,,Nampo,5,Klein Karoo,KKS4522B,1,1.433137129,,1,0,0
2012,FS,west,,Nampo,5,Klein Karoo,KKS4522B,2,1.245765843,,1,0,0
2012,FS,west,,Nampo,5,Klein Karoo,KKS4522B,3,3.013132832,,1,0,0
2012,NW,west,,Ottosdal,5,Klein Karoo,KKS4522B,1,3.902737595,,1,0,0
2012,NW,west,,Ottosdal,5,Klein Karoo,KKS4522B,2,3.186543728,,1,0,0
2012,NW,west,,Ottosdal,5,Klein Karoo,KKS4522B,3,5.044495934,,1,0,0
2012,NW,west,,Potchefstroom,5,Klein Karoo,KKS4522B,1,4.380143445,,1,0,0
2012,NW,west,,Potchefstroom,5,Klein Karoo,KKS4522B,2,5.909972957,,1,0,0
2012,NW,west,,Potchefstroom,5,Klein Karoo,KKS4522B,3,5.837507349,,1,0,0
2012,NC,west,,Rushof,5,Klein Karoo,KKS4522B,1,3.622082645,,1,0,0
2012,NC,west,,Rushof,5,Klein Karoo,KKS4522B,2,3.73492011,,1,0,0
2012,NC,west,,Rushof,5,Klein Karoo,KKS4522B,3,3.294853994,,1,0,0
2012,NW,west,,Tweebuffels,5,Klein Karoo,KKS4522B,1,4.277436802,,1,0,0
2012,NW,west,,Tweebuffels,5,Klein Karoo,KKS4522B,2,5.971800118,,1,0,0
2012,NW,west,,Tweebuffels,5,Klein Karoo,KKS4522B,3,3.878763081,,1,0,0
2012,FS,west,,Viljoenskroon,5,Klein Karoo,KKS4522B,1,4.524145393,,1,0,0
2012,FS,west,,Viljoenskroon,5,Klein Karoo,KKS4522B,2,5.421371593,,1,0,0
2012,FS,west,,Viljoenskroon,5,Klein Karoo,KKS4522B,3,4.818406067,,1,0,0
2012,FS,west,,Viljoenskroon,5,Klein Karoo,KKS4522B,1,5.049,,1,0,0
2012,FS,west,,Viljoenskroon,5,Klein Karoo,KKS4522B,2,5.405765079,,1,0,0
2012,FS,west,,Viljoenskroon,5,Klein Karoo,KKS4522B,3,4.010647619,,1,0,0
2012,FS,west,,Wesselsbron,5,Klein Karoo,KKS4522B,1,5.998425561,,1,0,0
